pincode,City,DistrictsName,State
576216,Mangalore,Dak. Kannada,Karnataka
577418,Shimoga,Shimoga,Karnataka
577550,Chikamangalur,Chikamangalur,Karnataka
577560,Chitradurga,Chitradurga,Karnataka
580020,Dharwar,Dharwar,Karnataka
580023,Dharwar,Dharwar,Karnataka
580029,Dharwar,Dharwar,Karnataka
581219,Dharwar,Dharwar,Karnataka
582102,Dharwar,Dharwar,Karnataka
585439,Bidar,Bidar,Karnataka
591266,Belgaum,Belgaum,Karnataka
591513,Belgaum,Belgaum,Karnataka
600028,Chennai,Chennai,Tamil Nadu
603104,Mamallapuram,Tiruvallur,Tamil Nadu
604404,Vellore,Vellore,Tamil Nadu
605051,Vellore,Vellore,Tamil Nadu
609104,Nagapattinam,Nagapattinam,Tamil Nadu
621651,Kallakudi,Tiruchirappalli,Tamil Nadu
622052,Pudukottai,Pudukottai,Tamil Nadu
622420,Pudukottai,Pudukottai,Tamil Nadu
626111,Virudhunagar,Virudhunagar,Tamil Nadu
626132,Virudhunagar,Virudhunagar,Tamil Nadu
626530,Madurai,Madurai,Tamil Nadu
628104,Tirunelveli,Tirunelveli,Tamil Nadu
632204,Vellore,Vellore,Tamil Nadu
635103,Dharmapuri,Dharmapuri,Tamil Nadu
635853,Vellore,Vellore,Tamil Nadu
641112,Coimbatore,Coimbatore,Tamil Nadu
679355,Malapuram,Malapuram,Kerala
680021,Thrissur,Thrissur,Kerala
685539,Iduki,Iduki,Kerala
686506,Kottayam,Kottayam,Kerala
689122,Alleppey,Alappuzha,Kerala
712305,Chinsurah,Hooghly,West Bengal
713164,Bardhaman,Bardhaman,West Bengal
721306,Medinipur,Midnapur,West Bengal
736171,Koch Bihar,Coochbehar,West Bengal
741507,Krishnagar,Nadiad,West Bengal
742176,Berhampore,Murshidabad,West Bengal
752044,Panikoii,Jajapur,Orissa
753006,Cuttack,Cuttack,Orissa
754284,Cuttack,Cuttack,Orissa
756002,Baleshwar,Baleshwar,Orissa
756124,Baleshwar,Baleshwar,Orissa
757045,Baripara,Mayurbhanj,Orissa
759026,Dhenkanal,Dhenkanal,Orissa
761110,Chatrapur,Ganjam,Orissa
761214,Chatrapur,Ganjam,Orissa
781353,Nalbari,Nalbari,Assam
796321,Aizwal,Aizwal,Mizoram
831004,Jamshedpur,Purbi Singbhum,Jharkhand
834009,Ranchi,Ranchi,Jharkhand
835208,Gaya,Gaya,Bihar
835302,Lohardaga,Lohardaga,Jharkhand
844504,Hazipur,Vaishali,Bihar
845476,Betia,West Champaran,Bihar
851122,Begusarai,Begusarai,Bihar
124311,Rohtak,Rohtak,Haryana
124427,Rohtak,Rohtak,Haryana
124519,Rohtak,Rohtak,Haryana
126139,Jind,Jind,Haryana
126154,Jind,Jind,Haryana
131021,Sonepat,Sonepat,Haryana
132106,Karnal,Karnal,Haryana
143524,Gurdaspur,Gurdaspur,Punjab
145022,Gurdaspur,Gurdaspur,Punjab
171007,Shimla,Shimla,Himachal Pradesh
181133,Bari Brahmana,Jammu,Jammu & Kashmir
185102,Poonch,Poonch,Jammu & Kashmir
208013,Kanpur,Kanpur,Uttar Pradesh
208022,Kanpur,Kanpur,Uttar Pradesh
209851,Mohan,Unnao,Uttar Pradesh
223101,Shahganj,Jaunpur,Uttar Pradesh
224214,Faizabad,Faizabad,Uttar Pradesh
241502,Unnao,Unnao,Uttar Pradesh
243124,Bareilly,Bareilly,Uttar Pradesh
261502,Kheri,Kheri,Uttar Pradesh
262723,Kheri,Kheri,Uttar Pradesh
271210,Gonda,Gonda,Uttar Pradesh
272151,Basti,Basti,Uttar Pradesh
272159,Basti,Basti,Uttar Pradesh
304025,Tonk,Tonk,Rajasthan
311027,Bhilwara,Bhilwara,Rajasthan
312621,Chittorgarh,Chittorgarh,Rajasthan
312902,Chittorgarh,Chittorgarh,Rajasthan
321639,Alwar,Alwar,Rajasthan
324004,Kota,Kota,Rajasthan
332302,Sikar,Sikar,Rajasthan
333311,JhunJhunu,JhunJhunu,Rajasthan
333515,JhunJhunu,JhunJhunu,Rajasthan
364002,Bhavnagar,Bhavnagar,Gujarat
364004,Bhavnagar,Bhavnagar,Gujarat
364215,Bhavnagar,Bhavnagar,Gujarat
364275,Bhavnagar,Bhavnagar,Gujarat
384318,Mahesana,Mahesana,Gujarat
385505,Palanpur,Banaskantha,Gujarat
385566,Palanpur,Banaskantha,Gujarat
394515,Surat,Surat,Gujarat
395005,Anand,Anand,Gujarat
400038,Mumbai,Mumbai,Maharashtra
401602,Thane,Thane,Maharashtra
410504,Pune,Pune,Maharashtra
413608,Gadchiroli,Gadchiroli,Maharashtra
414204,Beed,Beed,Maharashtra
416529,Oras,Sindhudurg,Maharashtra
416615,Oras,Sindhudurg,Maharashtra
422213,Oras,Sindhudurg,Maharashtra
423117,Nashik,Nashik,Maharashtra
431746,Nanded,Nanded,Maharashtra
462007,Bhopal,Bhopal,Madhya Pradesh
503245,Nizamabad,Nizamabad,Andhra Pradesh
506134,Gudur,Warangal,Andhra Pradesh
506222,Warangal,Warangal,Andhra Pradesh
507120,Khammam,Khammam,Andhra Pradesh
508376,Mahboobnagar,Mahboobnagar,Andhra Pradesh
509209,Mahboobnagar,Mahboobnagar,Andhra Pradesh
515291,Anantapur,Anantapur,Andhra Pradesh
515511,Anantapur,Anantapur,Andhra Pradesh
516227,Cuddapah,Cuddapah,Andhra Pradesh
517590,Nagari,Chittoor,Andhra Pradesh
518023,Kurnool,Kurnool,Andhra Pradesh
520012,Krishna,Krishna,Andhra Pradesh
523187,Prakasam,Prakasam,Andhra Pradesh
533007,East Godavari,East Godavari,Andhra Pradesh
533241,East Godavari,East Godavari,Andhra Pradesh
533251,East Godavari,East Godavari,Andhra Pradesh
533437,Peddapuram,East Godavari,Andhra Pradesh
571104,Mysore,Mysore,Karnataka
574224,Mangalore,Dak. Kannada,Karnataka
574289,Mangalore,Dak. Kannada,Karnataka
576124,Mangalore,Dak. Kannada,Karnataka
577525,Davanagere,Davanagere,Karnataka
577557,Chitradurga,Chitradurga,Karnataka
581217,Hirekerur,Dharwar,Karnataka
581224,Kalghatgi,Dharwar,Karnataka
581345,Karwar,Uttar Kannada,Karnataka
583270,Gangawati,Raichur,Karnataka
585342,Gulbarga,Gulbarga,Karnataka
587208,Bijapur,Bijapur,Karnataka
600015,Chennai,Chennai,Tamil Nadu
600090,Chennai,Chennai,Tamil Nadu
600105,Chennai,Chennai,Tamil Nadu
601301,Tiruvallur,Tiruvallur,Tamil Nadu
609131,Nagapattinam,Nagapattinam,Tamil Nadu
621112,Tiruchirappalli,Tiruchirappalli,Tamil Nadu
626146,Virudhunagar,Virudhunagar,Tamil Nadu
627130,Tirunelveli,Tirunelveli,Tamil Nadu
629708,Kanyakumari,Kanyakumari,Tamil Nadu
632320,Vellore,Vellore,Tamil Nadu
635140,Dharmapuri,Dharmapuri,Tamil Nadu
635660,Dharmapuri,Dharmapuri,Tamil Nadu
641014,Coimbatore,Coimbatore,Tamil Nadu
642134,Coimbatore,Coimbatore,Tamil Nadu
643265,Uthagamandalam,The Nilgiri,Tamil Nadu
643282,Uthagamandalam,The Nilgiri,Tamil Nadu
671314,Kasargode,Kasargode,Kerala
679332,Nilambur,Malapuram,Kerala
679516,Thrissur,Thrissur,Kerala
686661,Muvattupuzha,Ernakulam,Kerala
686721,Ernakulam,Ernakulam,Kerala
689626,Alappuzha,Alappuzha,Kerala
690109,Alappuzha,Alappuzha,Kerala
691331,Kollam,Kollam,Kerala
691557,Kollam,Kollam,Kerala
695039,Trivandrum,Trivandrum,Kerala
695605,Trivandrum,Trivandrum,Kerala
700005,Kolkata,Calcutta,West Bengal
712407,Chinsurah,Hooghly,West Bengal
713330,Bardhaman,Bardhaman,West Bengal
732103,English Bazar,Malda,West Bengal
741154,Krishnagar,Nadiad,West Bengal
743125,Alipore,North 24 Parganas,West Bengal
743441,Barast,South 24 Parganas,West Bengal
754018,Cuttack,Cuttack,Orissa
754289,Cuttack,Cuttack,Orissa
757055,Baripara,Mayurbhanj,Orissa
760031,Chatrapur,Ganjam,Orissa
761106,Chatrapur,Ganjam,Orissa
767017,Bolangir,Bolangir,Orissa
767035,Bolangir,Bolangir,Orissa
768034,Sambalpur,Sambalpur,Orissa
768036,Sambalpur,Sambalpur,Orissa
782427,Nagaon,Nagaon,Assam
784101,Tezpur,Sonitpur,Assam
785684,Sibsagar,Sibsagar,Assam
788832,Haflong,North Cacher Hills,Assam
791122,Daporijo,Upper Subansiri,Arunachal Pradesh
797126,Kohima,Kohima,Nagaland
801303,Islampur,Nalanda,Bihar
803113,Biharsharif,Nalanda,Bihar
824208,Gaya,Gaya,Bihar
845109,Betia,West Champaran,Bihar
848217,Samastipur,Samastipur,Bihar
144201,Jalandhar,Jalandhar,Punjab
171009,Shimla,Shimla,Himachal Pradesh
173102,Nahan,Sirmour,Himachal Pradesh
175029,Mandi,Mandi,Himachal Pradesh
176103,Dharamasala,Kangra,Himachal Pradesh
192122,Awantipora,Pulwana,Jammu & Kashmir
192231,Kulgam,Anantnag,Jammu & Kashmir
210121,Baberu,Banda,Uttar Pradesh
212654,Fatehpur,Fatehpur,Uttar Pradesh
221008,Varanasi,Varanasi,Uttar Pradesh
249304,Pauri,Pauri Garhwal,Uttaranchal
250604,Aminagar Sarai,Meerut,Uttar Pradesh
262406,Nawabganj,Bareilly,Uttar Pradesh
306026,Pali,Pali,Rajasthan
307019,Sirohi,Sirohi,Rajasthan
312001,Chittorgarh,Chittorgarh,Rajasthan
314011,Dungarpur,Dungarpur,Rajasthan
361350,Jamnagar,Jamnagar,Gujarat
362266,Junagadh,Junagadh,Gujarat
364481,Amreli,Amreli,Gujarat
382463,Ahmedabad,Ahmedabad,Gujarat
382715,Kadi,Mahesana,Gujarat
392013,Bharuch,Bharuch,Gujarat
411001,Pune,Pune,Maharashtra
413207,Amalner,Sholapur,Maharashtra
413401,Barshi,Sholapur,Maharashtra
413520,Latur,Latur,Maharashtra
415014,Satara,Satara,Maharashtra
415313,Sangli,Sangli,Maharashtra
431732,Nanded,Nanded,Maharashtra
457222,Namli,Ratlam,Madhya Pradesh
460330,Betul,Betul,Madhya Pradesh
470881,Damoh,Damoh,Madhya Pradesh
472111,Tikamgarh,Tikamgarh,Madhya Pradesh
476337,Morena,Morena,Madhya Pradesh
477222,Mau,Bhind,Madhya Pradesh
486890,Sidhi,Sidhi,Madhya Pradesh
491111,Patan,Durg,Chhattisgarh
495689,Sakti,Janjgir - Champa,Chhattisgarh
500010,Hyderabad,Hyderabad,Andhra Pradesh
505122,Karimnagar,Karimnagar,Andhra Pradesh
508252,Nalgonda,Nalgonda,Andhra Pradesh
517586,Chittoor,Chittoor,Andhra Pradesh
521212,Krishna,Krishna,Andhra Pradesh
524152,Nellore,Nellore,Andhra Pradesh
533294,East Godavari,East Godavari,Andhra Pradesh
533309,East Godavari,East Godavari,Andhra Pradesh
533514,East Godavari,East Godavari,Andhra Pradesh
534426,West Godavari,West Godavari,Andhra Pradesh
560031,Bangalore,Bangalore,Karnataka
560046,Bangalore,Bangalore,Karnataka
572144,Tumkur,Tumkur,Karnataka
572221,Anekal,Tumkur,Karnataka
574164,Mangalore,Dak. Kannada,Karnataka
574167,Mangalore,Dak. Kannada,Karnataka
576113,Mangalore,Dak. Kannada,Karnataka
583127,Bellary,Bellary,Karnataka
583132,Kampli,Bellary,Karnataka
583260,Koppal,Koppal,Karnataka
585104,Gulbarga,Gulbarga,Karnataka
585218,Chitapur,Gulbarga,Karnataka
587102,Bagalkot,Bagalkot,Karnataka
591333,Belgaum,Belgaum,Karnataka
600062,Chennai,Chennai,Tamil Nadu
600077,Tiruverkadu,Chennai,Tamil Nadu
606301,Vellore,Vellore,Tamil Nadu
610205,Thanjavur,Thanjavur,Tamil Nadu
612106,Thanjavur,Thanjavur,Tamil Nadu
613701,Thanjavur,Thanjavur,Tamil Nadu
620052,Tiruchirappalli,Tiruchirappalli,Tamil Nadu
621002,Tiruchirappalli,Tiruchirappalli,Tamil Nadu
627821,Tirunelveli,Tirunelveli,Tamil Nadu
628218,Tirunelveli,Tirunelveli,Tamil Nadu
628623,Thenthiruperai,Tirunelveli,Tamil Nadu
629183,Kanyakumari,Kanyakumari,Tamil Nadu
632514,Vellore,Vellore,Tamil Nadu
635110,Dharmapuri,Dharmapuri,Tamil Nadu
635756,Vellore,Vellore,Tamil Nadu
635824,Dharmapuri,Dharmapuri,Tamil Nadu
636118,Salem,Salem,Tamil Nadu
670673,Cannanore (Kannur),Kannur,Kerala
673314,Kozhikode,Kozhikode,Kerala
673544,Kozhikode,Kozhikode,Kerala
678511,Thrissur,Thrissur,Kerala
680123,Thrissur,Thrissur,Kerala
682510,Ernakulam,Ernakulam,Kerala
686667,Ernakulam,Ernakulam,Kerala
689613,Pathanamthitta,Pathanamthitta,Kerala
691316,Kollam,Kollam,Kerala
711406,Howrah,Howrah,West Bengal
713125,Bardhaman,Bardhaman,West Bengal
713130,Bardhaman,Bardhaman,West Bengal
721166,Medinipur,Midnapur,West Bengal
721631,Medinipur,Midnapur,West Bengal
722107,Bankura,Bankura,West Bengal
758032,Kendujhar,Kendujhar,Orissa
781303,Nalbari,Nalbari,Assam
782123,Dhing,Nagaon,Assam
795128,Churachandpur,Churachandpur,Manipur
799286,Kailashahar,North Tripura,Tripura
828126,Dhanbad,Dhanbad,Jharkhand
841204,Saran,Saran,Bihar
841313,Saran,Saran,Bihar
842005,Muzaffarpur,Muzaffarpur,Bihar
844520,Hazipur,Vaishali,Bihar
848149,Samastipur,Samastipur,Bihar
851212,Khagaria,Khagaria,Bihar
854350,Purnia,Purnia,Bihar
110028,New Delhi,West Delhi,Delhi
132119,Kurukshetra,Kurukshetra,Haryana
141302,Kapurthala,Kapurthala,Punjab
142034,Ludhiana,Ludhiana,Punjab
144503,Jalandhar,Jalandhar,Punjab
148034,Sangrur,Sangrur,Punjab
173020,Nahan,Sirmour,Himachal Pradesh
173202,Solan,Solan,Himachal Pradesh
225401,Barabanki,Barabanki,Uttar Pradesh
226015,Lucknow,Lucknow,Uttar Pradesh
227814,Sultanpur,Sultanpur,Uttar Pradesh
246431,Gopeshwar,Chamoli,Uttaranchal
247673,Saharanpur,Saharanpur,Uttar Pradesh
247775,Muzaffarnagar,Muzaffarnagar,Uttar Pradesh
262906,Kheri,Kheri,Uttar Pradesh
263131,Bhowali,Nainital,Uttaranchal
263135,Nainital,Nainital,Uttaranchal
285133,Jalaun,Jalaun,Uttar Pradesh
301037,Alwar,Alwar,Rajasthan
306703,Pali,Pali,Rajasthan
321604,Alwar,Alwar,Rajasthan
321617,Dausa,Dausa,Rajasthan
322214,Sikar,Sikar,Rajasthan
322219,Swaimadhopur,Swaimadhopur,Rajasthan
332404,Sikar,Sikar,Rajasthan
335065,Ganganagar,Ganganagar,Rajasthan
360592,Jamnagar,Jamnagar,Gujarat
362552,Junagadh,Junagadh,Gujarat
363510,Surendranagar,Surendranagar,Gujarat
364312,Bhavnagar,Bhavnagar,Gujarat
364765,Bhavnagar,Bhavnagar,Gujarat
382423,Gandhinagar,Gandhi Nagar,Gujarat
382480,Ranip,Ahmedabad,Gujarat
382850,Mahesana,Mahesana,Gujarat
384111,Mahesana,Mahesana,Gujarat
385546,Palanpur,Banaskantha,Gujarat
396375,Dohad,Dohad,Gujarat
400051,Mumbai,Mumbai,Maharashtra
400612,Thane,Thane,Maharashtra
403006,Panaji,North Goa,Goa
412217,Pune,Pune,Maharashtra
412801,Satara,Satara,Maharashtra
413402,Sholapur,Sholapur,Maharashtra
415519,Satara,Satara,Maharashtra
416201,Panhala,Kolhapur,Maharashtra
416512,Oras,Sindhudurg,Maharashtra
416604,Oras,Sindhudurg,Maharashtra
421403,Thane,Thane,Maharashtra
441213,Chandrapur,Chandrapur,Maharashtra
442003,Wardha,Wardha,Maharashtra
442504,Chandrapur,Chandrapur,Maharashtra
444604,Amraoti,Amraoti,Maharashtra
450554,Khandwa,East Nimar,Madhya Pradesh
452020,Indore,Indore,Madhya Pradesh
456663,Ujjain,Ujjain,Madhya Pradesh
484665,Shahdol,Shahdol,Madhya Pradesh
493661,Raipur,Raipur,Chhattisgarh
495119,Pendra,Bilaspur,Chhattisgarh
497223,Ambikapur,Surguja,Chhattisgarh
502101,Medak,Medak,Andhra Pradesh
502247,Medak,Medak,Andhra Pradesh
504206,Adilabad,Adilabad,Andhra Pradesh
504217,Adilabad,Adilabad,Andhra Pradesh
504232,Adilabad,Adilabad,Andhra Pradesh
504343,Adilabad,Adilabad,Andhra Pradesh
506302,Warangal,Warangal,Andhra Pradesh
509323,Mahboobnagar,Mahboobnagar,Andhra Pradesh
515211,Anantapur,Anantapur,Andhra Pradesh
516105,Cuddapah,Cuddapah,Andhra Pradesh
517104,Chittoor,Chittoor,Andhra Pradesh
522275,Guntur,Guntur,Andhra Pradesh
522615,Guntur,Guntur,Andhra Pradesh
524306,Nellore,Nellore,Andhra Pradesh
530019,Vishakhapatnam,Vishakhapatnam,Andhra Pradesh
533433,East Godavari,East Godavari,Andhra Pradesh
560025,Bangalore,Bangalore,Karnataka
562124,Bangalore,Bangalore,Karnataka
574222,Mangalore,Dak. Kannada,Karnataka
574305,Mangalore,Dak. Kannada,Karnataka
575007,Mangalore,Dak. Kannada,Karnataka
576227,Mangalore,Dak. Kannada,Karnataka
580025,Dharwar,Dharwar,Karnataka
584116,Raichur,Raichur,Karnataka
585414,Bidar,Bidar,Karnataka
587126,Bijapur,Bijapur,Karnataka
591160,Belgaum,Belgaum,Karnataka
608401,Cuddalore,Cuddalore,Tamil Nadu
610113,Thanjavur,Thanjavur,Tamil Nadu
612802,Thanjavur,Thanjavur,Tamil Nadu
614013,Thanjavur,Thanjavur,Tamil Nadu
614701,Thanjavur,Thanjavur,Tamil Nadu
620101,Tiruchirappalli,Tiruchirappalli,Tamil Nadu
623006,Sivaganga,Sivaganga,Tamil Nadu
624624,Dindigul,Dindigul,Tamil Nadu
626003,Virudhunagar,Virudhunagar,Tamil Nadu
627358,Tirunelveli,Tirunelveli,Tamil Nadu
628202,Arumuganeri,Tirunelveli,Tamil Nadu
628204,Tirunelveli,Tirunelveli,Tamil Nadu
628631,Tirunelveli,Tirunelveli,Tamil Nadu
635131,Dharmapuri,Dharmapuri,Tamil Nadu
637209,Salem,Salem,Tamil Nadu
638696,Madurai,Madurai,Tamil Nadu
643201,Uthagamandalam,The Nilgiri,Tamil Nadu
643218,Uthagamandalam,The Nilgiri,Tamil Nadu
670301,#N/A,Kannur,Kerala
673636,Malapuram,Malapuram,Kerala
682012,Ernakulam,Ernakulam,Kerala
683109,Ernakulam,Ernakulam,Kerala
686518,Kottayam,Kottayam,Kerala
686544,Kottayam,Kottayam,Kerala
712706,Chinsurah,Hooghly,West Bengal
721141,Bankura,Bankura,West Bengal
721453,Medinipur,Midnapur,West Bengal
735219,Jalpaiguri,Jalpaiguri,West Bengal
735235,Jalpaiguri,Jalpaiguri,West Bengal
743504,Barast,South 24 Parganas,West Bengal
743505,Barast,South 24 Parganas,West Bengal
752029,Puri,Puri,Orissa
754139,Cuttack,Cuttack,Orissa
758029,Kendujhar,Kendujhar,Orissa
762024,Kandhamal,Kandhamal,Orissa
764072,Koraput,Koraput,Orissa
768109,Debagarh,Debagarh,Orissa
786054,Dibrugarh,Dibrugarh,Assam
799011,Agartala,West Tripura,Tripura
802206,Arrah,Bhojpur,Bihar
813206,Durgawati,Kaimur,Bihar
814112,Deoghar,Deoghar,Jharkhand
829129,Giridih,Giridih,Jharkhand
835230,Gumla,Gumla,Jharkhand
845472,Betia,West Champaran,Bihar
847223,Madhubani,Madhubani,Bihar
848138,Samastipur,Samastipur,Bihar
123505,Narnaul,Mohindergarh,Haryana
132001,Karnal,Karnal,Haryana
132152,Karnal,Karnal,Haryana
141305,Kapurthala,Kapurthala,Punjab
145024,Fatehgarh Sahib,Fatehgarh Sahib,Punjab
147301,Patiala,Patiala,Punjab
194103,Kargil,Kargil,Jammu & Kashmir
245102,Ghaziabad,Ghaziabad,Uttar Pradesh
284403,Lalitpur,Lalitpur,Uttar Pradesh
301712,Alwar,Alwar,Rajasthan
314803,Dungarpur,Dungarpur,Rajasthan
326519,Ramganj Mandi,Kota,Rajasthan
328001,Baran,Baran,Rajasthan
332706,Sikar,Sikar,Rajasthan
334301,Bikaner,Bikaner,Rajasthan
335051,Raisinghnagar,Ganganagar,Rajasthan
344015,Barmer,Barmer,Rajasthan
361316,Jamnagar,Jamnagar,Gujarat
382450,Ahmedabad,Ahmedabad,Gujarat
388180,Anand,Anand,Gujarat
391410,Vadodara,Vadodara,Gujarat
394315,Surat,Surat,Gujarat
415110,Satara,Satara,Maharashtra
416412,Sangli,Sangli,Maharashtra
425410,Dhule,Dhule,Maharashtra
443302,Buldhana,Buldhana,Maharashtra
450332,Khandwa,East Nimar,Madhya Pradesh
451665,Khargone,West Nimar,Madhya Pradesh
454441,Dhar,Dhar,Madhya Pradesh
471408,Chhatarpur,Chhatarpur,Madhya Pradesh
481554,Balaghat,Balaghat,Madhya Pradesh
485666,Katni,Katni,Madhya Pradesh
487885,Narasinghpur,Narasinghpur,Madhya Pradesh
500768,Hyderabad,Hyderabad,Andhra Pradesh
503246,Nizamabad,Nizamabad,Andhra Pradesh
507174,Khammam,Khammam,Andhra Pradesh
508277,Nalgonda,Nalgonda,Andhra Pradesh
515311,Anantapur,Anantapur,Andhra Pradesh
516484,Cuddapah,Cuddapah,Andhra Pradesh
517125,Chittoor,Chittoor,Andhra Pradesh
517280,Chittoor,Chittoor,Andhra Pradesh
518003,Kurnool,Kurnool,Andhra Pradesh
521128,Krishna,Krishna,Andhra Pradesh
522412,Guntur,Guntur,Andhra Pradesh
533583,East Godavari,East Godavari,Andhra Pradesh
561207,Bagepalli,Kolar,Karnataka
563122,Kolar,Kolar,Karnataka
563131,Mulbagal,Kolar,Karnataka
571162,Tirumakudal Narsipur,Mysore,Karnataka
571808,Mysore,Mysore,Karnataka
572135,Tumkur,Tumkur,Karnataka
573162,Hassan,Hassan,Karnataka
577435,Jog Falls,Shimoga,Karnataka
583142,Bellary,Bellary,Karnataka
583211,Bellary,Bellary,Karnataka
584136,Raichur,Raichur,Karnataka
584155,Raichur,Raichur,Karnataka
586229,Muddebihal,Bijapur,Karnataka
591246,Belgaum,Belgaum,Karnataka
591330,Belgaum,Belgaum,Karnataka
602109,Tiruvallur,Tiruvallur,Tamil Nadu
606208,Vellore,Vellore,Tamil Nadu
607051,Vellore,Vellore,Tamil Nadu
609109,Nagapattinam,Nagapattinam,Tamil Nadu
614735,Thanjavur,Thanjavur,Tamil Nadu
621202,Ayyampalayam,Tiruchirappalli,Tamil Nadu
624003,Dindigul,Dindigul,Tamil Nadu
624317,Dindigul,Dindigul,Tamil Nadu
624626,Dindigul,Dindigul,Tamil Nadu
626151,Virudhunagar,Virudhunagar,Tamil Nadu
626156,Virudhunagar,Virudhunagar,Tamil Nadu
627123,Tirunelveli,Tirunelveli,Tamil Nadu
628661,Tirunelveli,Tirunelveli,Tamil Nadu
629153,Kanyakumari,Kanyakumari,Tamil Nadu
635313,Dharmapuri,Dharmapuri,Tamil Nadu
636115,Salem,Salem,Tamil Nadu
642108,Coimbatore,Coimbatore,Tamil Nadu
643002,Uthagamandalam,The Nilgiri,Tamil Nadu
643270,Uthagamandalam,The Nilgiri,Tamil Nadu
671321,Kasaragod,Kasargode,Kerala
673602,Kozhikode,Kozhikode,Kerala
678591,Thrissur,Thrissur,Kerala
678633,Thrissur,Thrissur,Kerala
679594,Malapuram,Malapuram,Kerala
682005,Ernakulam,Ernakulam,Kerala
685507,#N/A,Iduki,Kerala
688512,Alappuzha,Alappuzha,Kerala
689693,#N/A,Pathanamthitta,Kerala
690110,Alappuzha,Alappuzha,Kerala
695143,Trivandrum,Trivandrum,Kerala
700066,Kolkata,Calcutta,West Bengal
712422,Chinsurah,Hooghly,West Bengal
713301,Bardhaman,Bardhaman,West Bengal
713324,Bardhaman,Bardhaman,West Bengal
713420,Bardhaman,Bardhaman,West Bengal
721167,Medinipur,Midnapur,West Bengal
722205,Bankura,Bankura,West Bengal
731101,Suri,Birbhum,West Bengal
732211,English Bazar,Malda,West Bengal
734218,Darjiling,Darjeeling,West Bengal
741161,Krishnagar,Nadiad,West Bengal
742137,Berhampore,Murshidabad,West Bengal
754243,Cuttack,Cuttack,Orissa
755020,Cuttack,Cuttack,Orissa
767066,Bolangir,Bolangir,Orissa
768215,Sambalpur,Sambalpur,Orissa
796025,Aizwal,Aizwal,Mizoram
796730,Lungsen,Lungleh,Mizoram
803101,Biharsharif,Nalanda,Bihar
831005,Jamshedpur,Purbi Singbhum,Jharkhand
835224,Gumla,Gumla,Jharkhand
843147,Muzaffarpur,Muzaffarpur,Bihar
844123,Hazipur,Vaishali,Bihar
844134,Hazipur,Vaishali,Bihar
854360,Purnia,Purnia,Bihar
110091,New Delhi,East Delhi,Delhi
132053,Panipat,Panipat,Haryana
132133,Radaur,Kurukshetra,Haryana
148117,Sangrur,Sangrur,Punjab
173024,Nahan,Sirmour,Himachal Pradesh
185131,Rajouri,Rajouri,Jammu & Kashmir
202140,Aligarh,Aligarh,Uttar Pradesh
203001,Bulandshahr,Bulandshahr,Uttar Pradesh
205147,Mainpuri,Mainpuri,Uttar Pradesh
221404,Suriyawan,Varanasi,Uttar Pradesh
224224,Faizabad,Faizabad,Uttar Pradesh
262804,Mohammadi,Kheri,Uttar Pradesh
263659,Almora,Almora,Uttaranchal
263688,Almora,Almora,Uttaranchal
273012,Gorakhpur,Gorakhpur,Uttar Pradesh
274505,Deoria,Deoria,Uttar Pradesh
275205,Ghazipur,Ghazipur,Uttar Pradesh
277502,Ballia,Ballia,Uttar Pradesh
285128,Jalaun,Jalaun,Uttar Pradesh
301706,Alwar,Alwar,Rajasthan
302001,Jaipur,Jaipur,Rajasthan
303904,Jaipur,Jaipur,Rajasthan
311603,Bhilwara,Bhilwara,Rajasthan
312404,Chittorgarh,Chittorgarh,Rajasthan
323302,Tonk,Tonk,Rajasthan
334801,Bikaner,Bikaner,Rajasthan
341541,Nagaur,Nagaur,Rajasthan
362623,Junagadh,Junagadh,Gujarat
363535,Surendranagar,Surendranagar,Gujarat
413501,Osmanabad,Osmanabad,Maharashtra
413522,Osmanabad,Osmanabad,Maharashtra
415706,Ratnagiri,Ratnagiri,Maharashtra
416302,Sangli,Sangli,Maharashtra
425522,Dhule,Dhule,Maharashtra
440007,Nagpur,Nagpur,Maharashtra
441306,Nagpur,Nagpur,Maharashtra
450333,Khandwa,East Nimar,Madhya Pradesh
453001,Betma,Dhar,Madhya Pradesh
466125,Sehore,Sehore,Madhya Pradesh
491441,Rajnandgaon,Rajnandgaon,Chhattisgarh
494225,Jagdalpur,Bastar,Chhattisgarh
495220,Bilaspur,Bilaspur,Chhattisgarh
500030,Hyderabad,Hyderabad,Andhra Pradesh
500486,Hyderabad,Hyderabad,Andhra Pradesh
502334,Medak,Medak,Andhra Pradesh
508123,Nalgonda,Nalgonda,Andhra Pradesh
508353,Nalgonda,Nalgonda,Andhra Pradesh
516116,Cuddapah,Cuddapah,Andhra Pradesh
516434,Cuddapah,Cuddapah,Andhra Pradesh
516506,Kurnool,Kurnool,Andhra Pradesh
517240,Chittoor,Chittoor,Andhra Pradesh
518344,Kurnool,Kurnool,Andhra Pradesh
531075,Vishakhapatnam,Vishakhapatnam,Andhra Pradesh
532127,Rajam,Srikakulam,Andhra Pradesh
534329,Kanuru,West Godavari,Andhra Pradesh
563101,Kolar,Kolar,Karnataka
570020,Mysore,Mysore,Karnataka
571416,Mandya,Mandya,Karnataka
571497,Yelandur,Mandya,Karnataka
573137,Hassan,Hassan,Karnataka
574108,Mangalore,Dak. Kannada,Karnataka
574320,Mangalore,Dak. Kannada,Karnataka
